trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
738,False,"{'a': 0.99, 'e': 0.1201720884192773}",25,9,26.71404148357127,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.99, 'e': 0.11897036753508453}",20,12,-2.2872034789598645,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.99, 'e': 0.11778066385973368}",20,0,4.7086972510266865,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
741,False,"{'a': 0.99, 'e': 0.11660285722113635}",25,17,11.938789801761308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.99, 'e': 0.11543682864892499}",20,13,16.202850793752557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.99, 'e': 0.11428246036243574}",20,12,16.86717776626844,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.99, 'e': 0.11313963575881138}",25,10,-29.002135448200875,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
745,False,"{'a': 0.99, 'e': 0.11200823940122326}",30,13,25.98560327303848,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.99, 'e': 0.11088815700721102}",25,3,37.55799092457892,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.99, 'e': 0.10977927543713892}",20,3,29.197922778596993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.99, 'e': 0.10868148268276753}",20,10,16.612090933428924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.99, 'e': 0.10759466785593985}",30,18,22.757347535387304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.99, 'e': 0.10651872117738045}",20,3,29.744399706851997,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.99, 'e': 0.10545353396560665}",20,10,2.695279307093999,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.99, 'e': 0.10439899862595059}",20,6,26.611926451858594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.99, 'e': 0.10335500863969108}",35,15,-2.578636141458464,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
754,False,"{'a': 0.99, 'e': 0.10232145855329416}",20,12,2.9204503687611756,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.99, 'e': 0.10129824396776123}",30,21,16.400143816429996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.99, 'e': 0.10028526152808362}",25,0,-14.319787892292071,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
757,False,"{'a': 0.99, 'e': 0.09928240891280278}",20,10,17.591894522070916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.99, 'e': 0.09828958482367475}",20,0,15.644444080564462,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
759,False,"{'a': 0.99, 'e': 0.09730668897543801}",20,10,16.303047063080687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.99, 'e': 0.09633362208568363}",25,17,17.80633218430084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.99, 'e': 0.09537028586482679}",25,12,22.38102533383658,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.99, 'e': 0.09441658300617853}",25,18,15.409526520184341,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.99, 'e': 0.09347241717611675}",30,19,18.963485529325954,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.99, 'e': 0.09253769300435558}",20,14,10.930961561875197,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.99, 'e': 0.09161231607431201}",25,11,-18.495670778939807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
766,False,"{'a': 0.99, 'e': 0.0906961929135689}",20,8,7.03156569422031,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.99, 'e': 0.08978923098443321}",20,0,7.642535097823522,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
768,False,"{'a': 0.99, 'e': 0.08889133867458889}",20,8,19.77286211830569,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.99, 'e': 0.088002425287843}",20,15,9.201064532405764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.99, 'e': 0.08712240103496456}",25,13,20.494294791713955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.99, 'e': 0.08625117702461492}",25,17,15.554537252890858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.99, 'e': 0.08538866525436876}",25,13,10.885677283548624,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.99, 'e': 0.08453477860182508}",25,10,-12.202848087167013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
774,False,"{'a': 0.99, 'e': 0.08368943081580683}",25,16,17.694644248643073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.99, 'e': 0.08285253650764876}",25,19,13.470881944995302,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.99, 'e': 0.08202401114257227}",20,12,2.2492818851329,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
777,False,"{'a': 0.99, 'e': 0.08120377103114654}",30,19,18.147256574285763,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.99, 'e': 0.08039173332083507}",30,14,31.816526109667354,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.99, 'e': 0.07958781598762672}",20,3,29.362045660675175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.99, 'e': 0.07879193782775046}",20,8,23.80869726398825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.99, 'e': 0.07800401844947295}",25,17,16.39028721061869,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.99, 'e': 0.07722397826497822}",25,15,20.943277091551174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.99, 'e': 0.07645173848232843}",20,0,31.624627917932134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
784,False,"{'a': 0.99, 'e': 0.07568722109750514}",25,3,17.684032146173266,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.99, 'e': 0.0749303488865301}",20,9,-21.82416632985508,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
786,False,"{'a': 0.99, 'e': 0.07418104539766479}",20,3,28.305351202428312,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.99, 'e': 0.07343923494368815}",25,16,18.546485413311192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.99, 'e': 0.07270484259425126}",25,14,19.272646444788027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.99, 'e': 0.07197779416830875}",20,8,8.369718833152143,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.99, 'e': 0.07125801622662567}",20,12,3.8805133004107772,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.99, 'e': 0.07054543606435941}",20,6,17.22372641149366,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.99, 'e': 0.06983998170371582}",20,13,14.50576802005105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.99, 'e': 0.06914158188667865}",20,15,9.660697516366632,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.99, 'e': 0.06845016606781187}",25,11,17.149244647824162,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.99, 'e': 0.06776566440713376}",25,7,36.48374379200044,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.99, 'e': 0.06708800776306242}",25,11,19.555616551706926,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.99, 'e': 0.0664171276854318}",30,20,23.238150977861782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.99, 'e': 0.06575295640857748}",20,10,17.409548943631833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.99, 'e': 0.0650954268444917}",25,8,32.2560228131066,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.99, 'e': 0.06444447257604678}",30,17,8.738477283641735,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.99, 'e': 0.06380002785028631}",30,22,13.965258816154693,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.99, 'e': 0.06316202757178345}",20,2,18.768284009807523,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.99, 'e': 0.06253040729606561}",25,10,6.526278782724382,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.99, 'e': 0.061905103223104954}",20,10,17.335302411696166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.99, 'e': 0.06128605219087391}",25,11,25.88870687243848,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.99, 'e': 0.06067319166896517}",30,12,-7.41599724984871,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
807,False,"{'a': 0.99, 'e': 0.060066459752275515}",25,14,20.635413736372435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.99, 'e': 0.05946579515475276}",35,15,35.8445352394494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.99, 'e': 0.058871137203205234}",20,11,12.040483693079267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.99, 'e': 0.058282425831173185}",30,18,16.98915502196205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.99, 'e': 0.05769960157286145}",25,17,17.097822825020195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.99, 'e': 0.05712260555713283}",20,16,7.844685404801641,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.99, 'e': 0.056551379501561506}",30,10,36.8941732898291,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.99, 'e': 0.055985865706545894}",35,5,46.253836502296515,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.99, 'e': 0.05542600704948043}",30,15,27.794815858678724,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.99, 'e': 0.05487174697898563}",30,23,13.7033803738016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.99, 'e': 0.05432302950919577}",20,16,6.440725775915854,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.99, 'e': 0.053779799214103814}",20,16,9.06494796098138,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.99, 'e': 0.05324200122196278}",25,17,15.768744882501267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.99, 'e': 0.05270958120974315}",30,19,2.0308899785274557,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.99, 'e': 0.05218248539764572}",25,8,30.988305654711727,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.99, 'e': 0.051660660543669266}",25,11,28.75927941073906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.99, 'e': 0.05114405393823258}",25,12,23.113206082367608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.99, 'e': 0.05063261339885025}",25,20,11.368453436537052,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.99, 'e': 0.05012628726486175}",20,13,14.210696626860834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.99, 'e': 0.049625024392213134}",20,10,21.04844421070363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,2,29.51318464450163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,11.076444525316996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,14,11.309358803624335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,12,26.105372869059295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,11,17.565738989337827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,16,18.627294192165568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,15,17.93256285649776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,16,27.6824331677147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,23.10629520859499,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,13,13.295221617018797,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,15,20.822074683608758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,16,17.36467650842334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,17,16.770691147702816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,12,18.053765387459816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,20,9.572509454667292,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,11,33.710446803699554,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,16,16.398540089860564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",35,15,35.88397229742112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,10,18.72328475211162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",35,21,25.27872871206813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
